,Date,High,Low,Open,Close,Volume,Adj Close
0,1980-03-17,0.927140986919403,0.9085539937019348,0.0,0.9178470134735107,1158040.1,0.5208545386791229
1,1980-03-18,0.9302389979362488,0.914749002456665,0.0,0.927140986919403,1622063.1,0.5256370663642883
2,1980-03-19,0.9426309823989868,0.927140986919403,0.0,0.9426309823989868,1367859.1,0.5336078464984894
3,1980-03-20,0.9612179756164551,0.9395329713821411,0.0,0.9395329713821411,3046412.1,0.5320138096809387
4,1980-03-21,0.948825991153717,0.9364350199699402,0.0,0.9364350199699402,1020851.1,0.530419772863388
5,1980-03-24,0.9426309823989868,0.9302389979362488,0.0,0.9302389979362488,778752.1,0.5272313416004181
6,1980-03-25,0.9426309823989868,0.927140986919403,0.0,0.9302389979362488,944186.1,0.5272313416004181
7,1980-03-26,0.9426309823989868,0.927140986919403,0.0,0.9426309823989868,2332220.1,0.5336078464984894
8,1980-03-27,0.9302389979362488,0.9116520047187805,0.0,0.9116520047187805,770682.1,0.5176666736602783
9,1980-03-28,0.9426309823989868,0.9302389979362488,0.0,0.9364350199699402,459988.1,0.530419772863388
10,1980-03-31,0.9519240021705627,0.9364350199699402,0.0,0.9457289934158325,250169.1,0.5352021217346191
11,1980-04-01,0.9612179756164551,0.9457289934158325,0.0,0.9581200242042541,201749.1,0.5415785670280456
12,1980-04-02,1.0045889973640443,0.9581200242042541,0.0,0.9983929753303528,758577.1,0.5623023271560669
13,1980-04-03,1.0262740015983582,1.0014909863471984,0.0,1.016980028152466,1480839.1,0.5718669652938843
14,1980-04-07,1.016980028152466,1.0014909863471984,0.0,1.0014909863471984,464023.1,0.5638966023921966
15,1980-04-08,0.9952950239181518,0.9860009908676147,0.0,0.9860009908676147,1355754.1,0.5559255540370941
16,1980-04-09,0.9860009908676147,0.9860009908676147,0.0,0.9860009908676147,347009.1,0.5559255540370941
17,1980-04-10,1.0045889973640443,0.9921970129013061,0.0,0.9952950239181518,314729.1,0.5607083201408386
18,1980-04-11,1.016980028152466,1.0014909863471984,0.0,1.0045889973640443,710157.1,0.5654908776283264
19,1980-04-14,0.9983929753303528,0.9921970129013061,0.0,0.9921970129013061,205784.1,0.559114134311676
20,1980-04-15,1.0045889973640443,0.9952950239181518,0.0,0.9983929753303528,197714.1,0.5623023271560669
21,1980-04-16,1.016980028152466,1.0045889973640443,0.0,1.0045889973640443,2134506.1,0.5654908776283264
22,1980-04-17,0.9983929753303528,0.9921970129013061,0.0,0.9983929753303528,1371894.1,0.5623023271560669
23,1980-04-18,1.00768700838089,0.9983929753303528,0.0,0.9983929753303528,391393.1,0.5623023271560669
24,1980-04-21,1.0045889973640443,0.9983929753303528,0.0,0.9983929753303528,379288.1,0.5623023271560669
25,1980-04-22,1.029372012615204,1.0045889973640443,0.0,1.0045889973640443,1125760.1,0.5654908776283264
26,1980-04-23,1.0200779795646668,1.0045889973640443,0.0,1.0107850193977357,625422.1,0.5686793982982635
27,1980-04-24,1.016980028152466,1.00768700838089,0.0,1.016980028152466,246134.1,0.5718669652938843
28,1980-04-25,1.0200779795646668,1.01388201713562,0.0,1.01388201713562,121049.1,0.5702727794647217
29,1980-04-28,1.0262740015983582,1.01388201713562,0.0,1.0262740015983582,347009.1,0.5766497910022735
30,1980-04-29,1.0262740015983582,1.0231759905815125,0.0,1.0231759905815125,1166110.1,0.5750554859638214
31,1980-04-30,1.0262740015983582,1.0200779795646668,0.0,1.0200779795646668,431743.1,0.5734614193439483
32,1980-05-01,1.047959005832672,1.0324700236320496,0.0,1.0448620080947877,500338.1,0.5862151741981506
33,1980-05-02,1.051057016849518,1.0355679750442504,0.0,1.0355679750442504,217889.1,0.5814322888851166
34,1980-05-05,1.047959005832672,1.0355679750442504,0.0,1.047959005832672,455953.1,0.5878085255622864
35,1980-05-06,1.0541550278663636,1.041763997077942,0.0,1.047959005832672,375253.1,0.5878085255622864
36,1980-05-07,1.0541550278663636,1.0386659860610963,0.0,1.041763997077942,407533.1,0.5846209585666656
37,1980-05-08,1.0541550278663636,1.041763997077942,0.0,1.047959005832672,1343649.1,0.5878085255622864
38,1980-05-09,1.051057016849518,1.0386659860610963,0.0,1.041763997077942,669807.1,0.5846209585666656
39,1980-05-12,1.051057016849518,1.041763997077942,0.0,1.051057016849518,141224.1,0.5894027709960937
40,1980-05-13,1.0665470123291017,1.0603509902954102,0.0,1.0603509902954102,322799.1,0.594185209274292
41,1980-05-14,1.0789379835128785,1.0603509902954102,0.0,1.0665470123291017,439813.1,0.5973736405372619
42,1980-05-15,1.0727429747581483,1.0603509902954102,0.0,1.063449001312256,72630.1,0.5957795739173889
43,1980-05-16,1.0665470123291017,1.0603509902954102,0.0,1.0603509902954102,8070.1,0.594185209274292
44,1980-05-19,1.0572529792785645,1.041763997077942,0.0,1.041763997077942,1428384.1,0.5846209585666656
45,1980-05-20,1.0572529792785645,1.041763997077942,0.0,1.051057016849518,1388034.1,0.5894027709960937
46,1980-05-21,1.063449001312256,1.0541550278663636,0.0,1.0603509902954102,371218.1,0.594185209274292
47,1980-05-22,1.0696450233459471,1.063449001312256,0.0,1.0696450233459471,314729.1,0.5989681243896484
48,1980-05-23,1.08513400554657,1.0727429747581483,0.0,1.0789379835128785,1351719.1,0.6037500262260437
49,1980-05-27,1.0665470123291017,1.0603509902954102,0.0,1.063449001312256,229994.1,0.5957795739173889
50,1980-05-28,1.0665470123291017,1.0572529792785645,0.0,1.0665470123291017,242099.1,0.5973736405372619
51,1980-05-29,1.0727429747581483,1.0665470123291017,0.0,1.0665470123291017,36315.1,0.5973736405372619
52,1980-05-30,1.0665470123291017,1.0603509902954102,0.0,1.0665470123291017,3453945.1,0.5973736405372619
53,1980-06-02,1.0665470123291017,1.051057016849518,0.0,1.0541550278663636,217889.1,0.5909967482089996
54,1980-06-03,1.0572529792785645,1.047959005832672,0.0,1.0572529792785645,2134506.1,0.5925914406776428
55,1980-06-04,1.063449001312256,1.047959005832672,0.0,1.063449001312256,468058.1,0.5957795739173889
56,1980-06-05,1.0696450233459471,1.0603509902954102,0.0,1.0696450233459471,1751183.1,0.5989681243896484
57,1980-06-06,1.0789379835128785,1.063449001312256,0.0,1.075840985774994,2469409.1,0.6021563768386841
58,1980-06-09,1.0696450233459471,1.0541550278663636,0.0,1.0603509902954102,577003.1,0.594185209274292
59,1980-06-10,1.063449001312256,1.047959005832672,0.0,1.047959005832672,621387.1,0.5878085255622864
60,1980-06-11,1.0572529792785645,1.041763997077942,0.0,1.0572529792785645,819102.1,0.5925914406776428
61,1980-06-12,1.063449001312256,1.0541550278663636,0.0,1.0541550278663636,391393.1,0.5909967482089996
62,1980-06-13,1.051057016849518,1.0355679750442504,0.0,1.051057016849518,298589.1,0.5894027709960937
63,1980-06-16,1.0541550278663636,1.0448620080947877,0.0,1.0541550278663636,141224.1,0.5909967482089996
64,1980-06-17,1.063449001312256,1.047959005832672,0.0,1.063449001312256,1141900.1,0.5957795739173889
65,1980-06-18,1.0572529792785645,1.047959005832672,0.0,1.051057016849518,1121725.1,0.5894027709960937
66,1980-06-19,1.051057016849518,1.0355679750442504,0.0,1.041763997077942,597177.1,0.5846209585666656
67,1980-06-20,1.041763997077942,0.9983929753303528,0.0,1.016980028152466,1069270.1,0.5718669652938843
68,1980-06-23,1.0262740015983582,1.01388201713562,0.0,1.0231759905815125,694017.1,0.5750554859638214
69,1980-06-24,1.0541550278663636,1.029372012615204,0.0,1.047959005832672,3207811.1,0.5878085255622864
70,1980-06-25,1.063449001312256,1.051057016849518,0.0,1.0541550278663636,1492944.1,0.5909967482089996
71,1980-06-26,1.0665470123291017,1.0541550278663636,0.0,1.0572529792785645,435778.1,0.5925914406776428
72,1980-06-27,1.0603509902954102,1.0448620080947877,0.0,1.0572529792785645,1371894.1,0.5925914406776428
73,1980-06-30,1.0603509902954102,1.047959005832672,0.0,1.047959005832672,185609.1,0.5878085255622864
74,1980-07-01,1.0603509902954102,1.051057016849518,0.0,1.0572529792785645,1359789.1,0.5925914406776428
75,1980-07-02,1.0665470123291017,1.051057016849518,0.0,1.0665470123291017,637527.1,0.5973736405372619
76,1980-07-03,1.0913300275802613,1.0665470123291017,0.0,1.0913300275802613,3514470.1,0.6101267695426941
77,1980-07-07,1.1316029787063602,1.109917974472046,0.0,1.1316029787063602,1396104.1,0.6308506488800049
78,1980-07-08,1.1656800270080567,1.1470919609069825,0.0,1.1656800270080567,1218565.1,0.6483863353729248
79,1980-07-09,1.184267020225525,1.143995022773743,0.0,1.1811690092086793,593142.1,0.6563567280769348
80,1980-07-10,1.162582015991211,1.1223089456558228,0.0,1.1223089456558228,1731008.1,0.6260680913925171
81,1980-07-11,1.1254069566726685,1.116113042831421,0.0,1.1192110538482667,2106261.1,0.6244740843772888
82,1980-07-14,1.153287982940674,1.1285049676895142,0.0,1.153287982940674,1404174.1,0.6420094728469848
83,1980-07-15,1.184267020225525,1.162582015991211,0.0,1.1811690092086793,1892407.1,0.6563567280769348
84,1980-07-16,1.1811690092086793,1.1656800270080567,0.0,1.1656800270080567,508408.1,0.6483863353729248
85,1980-07-17,1.1997569561004642,1.1718760490417481,0.0,1.193561053276062,629457.1,0.6627335906028747
86,1980-07-18,1.2028549671173097,1.1904630422592164,0.0,1.2028549671173097,2400815.1,0.6675163269042969
